CRASH_RECORD_ID,CRASH_DATE,ROAD_DEFECT,LATITUDE,LONGITUDE,LOCATION
7e6d6f35eb4e068f635f96bcaa8ce6069c965ae0cb0e09b4baeb19389c492ab4d703f1b7fcdda3b0ed6429b8a1a53eaf2a9ad67a58bcc431ee9335879f761e6e,08/26/2021 02:30:00 AM,"RUT, HOLES",41.886140488,-87.614274106,POINT (-87.614274106164 41.8861404879)
7ed1f11fbc5df09b59d04f607b5e089d6d49f07e5ab74108b3c8817a05817ce8343573d97c55915e8edf120f791dd1affc2af60e1ad00e0f2c80049eed20e9d9,09/11/2021 11:12:00 AM,"RUT, HOLES",41.801681851,-87.634288317,POINT (-87.634288317187 41.801681850962)
7fb33d2d9649712c4032101513bb9fb46ef47c74a7bdd5eca3682bfc08492d6ad32488fbe2ada97cddbce534f5cde90043d2d7c61917793c5c6bc062a2595c3f,05/21/2019 06:30:00 AM,"RUT, HOLES",41.692631688,-87.612976538,POINT (-87.612976537924 41.692631688032)
7ee82ca0c427cf8d7d00346ee289a06e10671b846e57a5104a49f753231c8847a019e0db228eef3dc13675982e46bb58469a88ffee4fef9b5602806b6fdcb9e2,11/13/2021 09:30:00 PM,"RUT, HOLES",41.765265724,-87.634810527,POINT (-87.634810526673 41.765265724086)
80af73821ca8c4a90a4434722ece2e87613657050d250cd3d39cfa8ab3f57057df0a3942c515d9719fbd114691bda09a12c8e993ddf1ea612748eafaf80a1bda,06/13/2018 02:40:00 PM,"RUT, HOLES",41.808455046,-87.665116098,POINT (-87.665116097524 41.808455046259)
800bdfa6e643a2c984939343cf6a30b12828b0f370bd75a12c3cb2e3590c20f9b028c9d92b53a933bbfe314f9936c3e5fb61b0c2c6a79d53b7aa9850bbe6c390,03/27/2021 10:00:00 PM,"RUT, HOLES",41.736272377,-87.638815715,POINT (-87.638815714536 41.736272377346)
7ee78fb650ae303cb2edbba4525e4829989dc651fb193fa65af800622d32480ed9ba269a41cc2928638ed55e7b362f31d8c6842b1cfe4d4fa9682088f6ee861c,04/27/2019 04:14:00 PM,"RUT, HOLES",41.744338842,-87.636043891,POINT (-87.636043890654 41.744338842079)
7f78d51c14c4efa9cc1a323b0812af21cc2c1067f386d067d97f265f646fcdc7518721fba2b74cf5a02636e8156104691b4a3ddd2e05ef1e9244bedf2efc62f0,09/12/2020 04:20:00 PM,"RUT, HOLES",41.725916936,-87.654129651,POINT (-87.654129651145 41.725916935548)
7ead04a20e087169994692f2d29bd362e03bbae16a5127fb87d5156136dea3ccc44e22b9bf7f9382d29a48765b48eb61dbd4a17daa3beea5b5b6662e80ef37d8,05/28/2019 03:40:00 PM,"RUT, HOLES",41.928615792,-87.687920247,POINT (-87.687920247039 41.928615792006)
802f1d34c8bb8f57d9d654a8b9866ce9aaebb697204b5582cb76f9b897c875954368af6ab634ce0de797c6542e42b869e8b386616cd459995f98840589c8ac40,02/05/2020 12:45:00 PM,"RUT, HOLES",41.886084166,-87.765216364,POINT (-87.765216363604 41.886084166391)
8062f08a07ac20daa00430036d3623b3465bc7e3119dcd6d0033dc957317332f4159ba503a967d874ddf9ac9897973b0150ea1a4c98597c73c697820d245e61c,08/21/2016 01:00:00 PM,"RUT, HOLES",41.890888838,-87.66559559,POINT (-87.665595590186 41.890888837609)
816d4754bdab813f39a971eaefb991afdce6ebb038b671c812c4486d432582d0a4c7f6188c1ab73d353117f740b6a99f9950308ba2801505d96ef3796778e911,11/30/2015 11:30:00 AM,"RUT, HOLES",41.89807946,-87.631354387,POINT (-87.631354387144 41.898079460374)
7f9656177fca21b3e9972267c5d86d9c6f2703052c739b17111810a36444822bbd42786cc3bcaf6ae29ff1d3cde697b6b8e24d4e9ee6b509e20d78108210958d,01/25/2018 06:30:00 AM,"RUT, HOLES",41.929351421,-87.766031063,POINT (-87.766031063153 41.929351420843)
81ede2d0afd36bf81e522963f6e2bf732eef9bf1e3e7aaa96686aaff0442fcd8eafb8d892c361975f1f3f9b324a97cfa280ae32129f0f1d90139564f5946231a,08/19/2021 09:00:00 AM,"RUT, HOLES",41.874133273,-87.666744083,POINT (-87.66674408286 41.874133273384)
7e620aa4670550bdb3327ae2d17cba0532747a81108b9f204426ab50feb3c149f9ca999c3a0001819cae257d5d38e59ec9a6752cfba2e8321a3d342ca6eefe08,02/05/2017 11:15:00 AM,"RUT, HOLES",41.993999271,-87.689908276,POINT (-87.689908276165 41.993999270715)
8093c43490dd75a8a868ae187fc17afc44c32b9d8a90bf47e4e574e75775bd30597d4910dea44e7e75aa684a2a59dfd7eabee257ef8f838b5b2655e1e1332482,01/29/2020 01:00:00 PM,"RUT, HOLES",41.838521722,-87.689444523,POINT (-87.689444523212 41.838521722226)
7fd69051884cac305ea2bc3b8127278d8d9cec0b79522d3c42fae5f81dc4fcbc2f98047727820a31381b4e93cf82e767d075675d9240198eccd9e2a4b44cd5d5,12/10/2018 09:25:00 AM,"RUT, HOLES",41.909764527,-87.743376296,POINT (-87.743376295706 41.909764527033)
810f29ced68d57bbc58c95c48d7f6da30fabf9388979199348307aabeeaee7f4e011a6e4740bb1aa67f149bbba8b77857f3aad471780fcb8eed002f51424f8c4,01/29/2019 09:20:00 AM,"RUT, HOLES",41.780393269,-87.781508608,POINT (-87.781508607669 41.780393269284)
7f01188478ab503ff967a3e15cf24cbaa0fa05c23391525255cf718da4072d855f94165c2380585b6bb474d61332d45c0aa2a5f72bde67d0de22e7505b3d7554,10/12/2019 12:00:00 PM,"RUT, HOLES",41.794202202,-87.606063742,POINT (-87.606063741823 41.794202202009)
803b42c8f2bd19cd86800eddc9f94a97c2edc6ba25d9900e016722f0e502473a2239ac9d297b5466e5cf0ea8983820bbf2824dd346ef4b85165691a11acbf49a,01/17/2018 05:55:00 AM,"RUT, HOLES",41.875046961,-87.667827473,POINT (-87.667827473118 41.875046960835)
8184797a9f645542d868af56e364f29eb39b1ca0abfd989bce2ce0c74ab2f007e0981da245a69f64fbf52fd4b1a61c085f6932400aa3d88f3f6e1b1e7a4366ff,01/09/2022 06:50:00 AM,"RUT, HOLES",41.707563839,-87.608749925,POINT (-87.608749925101 41.707563838512)
7f929347be119179f2c6450aead739553f5e6583eb4c2dbd45d578e6866cc3125af938adfeffda05a41ddfcdbf9aa672658abbf662f790885681d5a426fecbc2,01/06/2020 08:41:00 AM,"RUT, HOLES",41.894745715,-87.765299894,POINT (-87.76529989445 41.894745715102)
8166363e6b9672b8812a943b9e00718b3e64edbfba55c478e5c2271fecf371d1b7f1be55a3ddab3edfbe0dbd7b6342d68d1754db6382162edb1507becb0efec2,03/19/2019 03:00:00 PM,"RUT, HOLES",41.845141425,-87.675804877,POINT (-87.675804877316 41.845141424557)
7e942863b76497455eac52805f39a66ad802c235b8180e8d3ca4cf8f28103ae34417dadebf0ec8c52299116fa966f16410138bd7bb032f24f289220e12269a5e,05/05/2016 05:30:00 PM,"RUT, HOLES",41.809572517,-87.611394621,POINT (-87.611394620986 41.809572516992)
7ef84e4dc071859e9efe97d24e2e3c22d7874d0931ae7b90346207a14909119731d7e281283dcdf76edde87beb1f7c0028183ddffb9414ce655dcd837d796c60,02/02/2019 07:15:00 PM,"RUT, HOLES",41.967296087,-87.647259023,POINT (-87.64725902266 41.967296087015)
7f948dadb0a6ef8999aea4598ae0a2b2dafad27514a5531b42b048fdff8d0001337c2e4e01f77908402b802717b9777d2babeceeab980834d818afe322a71bfd,02/17/2020 10:47:00 PM,"RUT, HOLES",41.9098068,-87.723675349,POINT (-87.723675348746 41.909806800242)
7f871c06e51e7f62cc9b3d5b1537432e556dafb33f60ad7e6f8e7f8f89f8d6b44775a7dc3588e9661ab6cf2a1a993fc41df382f25d646abfe8c95adbf724dfc0,11/06/2019 09:30:00 PM,"RUT, HOLES",41.663083261,-87.645226837,POINT (-87.64522683728 41.663083260657)
81bea7a0664c0d89edcef962838fa9b55221f8e1dbf1bb8c5e9a3834d7a97891035d79f9f0a29ed6423b3ff9ba6c2b0251348b791d3134ec18ea38b3f3d4a30b,04/06/2020 03:00:00 AM,"RUT, HOLES",41.902897778,-87.774031733,POINT (-87.774031733241 41.902897777914)
8194d2d586ee9859ad4b878f94e17764f698a0f04b3235cd5ac1fd17382294a639545e093b0ed9a8b75eb6c1e055f0ae94ee7541f29c282203f9020b73a6711a,10/30/2017 07:40:00 AM,"RUT, HOLES",41.793087667,-87.723865039,POINT (-87.723865039008 41.793087666535)
7f9a304e56023862df1c731d936ceeb38978e36c2fad765fec8422d9b8dd693f62cd2334d363a2bb7fa5a362e845184f4950e3b48b4ba70a24826e0f2790cf93,02/04/2020 12:45:00 PM,"RUT, HOLES",41.774584834,-87.60594639,POINT (-87.605946390409 41.774584834304)
81a869743a58a57ef495aebab3252a49eea1b31e1cc62bbd85214fd3fe718f9faba603afc653166c94a3d16014e31c6b33e81d1f935c957ef6ec374541931bd5,02/04/2019 10:00:00 PM,"RUT, HOLES",41.940442903,-87.638633539,POINT (-87.638633539238 41.940442902597)
815fed7826e1fdddd941d17368ff99ac03651748decbb0cba4fad04b2cf34b184418e7e6ae88befc848180e8090ce600247e7d9298a09fddd3994f8c3a54ff87,02/20/2018 07:30:00 PM,"RUT, HOLES",41.946724764,-87.796185311,POINT (-87.796185310732 41.946724763853)
7e8e44ff920f127a123d8a8a2e02b3120558ff4abb204cd1d05226f0f0cc2654ff59508c76fb6888c27dfc4d81dbb50a63624e736fdd90cefb13dbcc3bb51ded,01/15/2019 05:15:00 PM,"RUT, HOLES",41.683991816,-87.725017276,POINT (-87.725017275758 41.683991815644)
8143223316caa3f771e5c8389201735d842b51f91142af30f55d530ab01651ca61341a7a8a2a87db69a2887a1953ff47569f65ad02d434b89143f680fb3b744e,12/23/2020 05:45:00 PM,"RUT, HOLES",41.97997841,-87.666788423,POINT (-87.666788422524 41.979978410075)
804de772bf1c20011751fb27dc9ec04865d3bd64ec3b179ef71e8f19bf5690229c6d059f0c67c245799a1a04c44aa83f547f6bbd5cb8d65aa1c5e00da22881a1,03/10/2018 01:56:00 AM,"RUT, HOLES",41.99054714,-87.700303974,POINT (-87.700303973688 41.99054714022)
81dba9b36103e8b39d8a14c2e181394888adedbe5ea64a3285eb1afe54ce572702cea81e0716566161b8a11caff6244efd4c30d6097662aef6b708d46fb7ee35,02/28/2018 08:00:00 AM,"RUT, HOLES",41.848510934,-87.620487761,POINT (-87.620487761007 41.848510934195)
7e8f37bd7d4ba4654f674cc65a65a45d0f1c8d929cf2106ae7d1c2772c5ef2bee085e630977446ba97af9a8ea9f370916ae7a2aab7f2b3e4fad460f175c8c62d,03/17/2019 08:45:00 PM,"RUT, HOLES",41.900117697,-87.649787239,POINT (-87.649787239177 41.900117697152)
80136cef2de75dbcb5e4f9a5230233c73e3b0f4b836b78368015c1177c9779c2399a7a320d339390b3bc3af011d952d6f0e2b2590c51a9a556a7aa44425ffed0,05/16/2016 05:20:00 PM,"RUT, HOLES",41.932677009,-87.632247708,POINT (-87.632247708301 41.932677008738)
7fae2c0bb6a94480c5d3a1feec565b4d3ec26892679fafa65b5c88757abc15915f0201e5d6fdb5021eb506dfc288688d74b049e4de8962a260ff5a0e3b019343,03/20/2019 07:45:00 AM,"RUT, HOLES",41.878063543,-87.646716678,POINT (-87.646716677831 41.878063542781)
801e598b865e6539708fd35ea33aa9efe3ef6579776776bd8e65646b718908510bfa9965a9128751e3ef394d409b0ae77b4b73c7247812170ab2992441fbd04e,11/13/2017 05:45:00 PM,"RUT, HOLES",41.722375907,-87.575499903,POINT (-87.575499903328 41.722375907041)
7e799e07ee2386e7816351c1acbca96464c7393099c216c45cfdf7af72cd89418fb014e690cd1b4f8a663181ac3c9b08576ff85404e507535d70912c51de4b50,07/20/2020 07:00:00 AM,"RUT, HOLES",41.958649789,-87.758672047,POINT (-87.758672046948 41.958649788603)
7f1f0b1352da76d4dd5c32527e0c70cc67a1c6471cf665b0b3753aee5778442747a4837de1ddeee3736821096dfe56cadde76b00e2736b650bcf5860a57febf8,02/13/2019 11:15:00 PM,"RUT, HOLES",41.703121957,-87.525124847,POINT (-87.525124847027 41.703121956608)
813bb632958985ffa45831dc8db8eebb2c88e3ea869493477714fc270db46f36f884aa41f3a1f0a07cd6edda787aa1cd9761ba87729a32f1c4d34efd06594124,02/26/2019 11:00:00 AM,"RUT, HOLES",41.746033379,-87.593746302,POINT (-87.5937463015 41.746033379491)
7fa09d439de92fdc9f0933f30f1e14387e2f566331acd745a58aba2ba534e9761eca4a0827407788047c96039073fcbe2f68b67c008e44fd14b8514945813298,10/14/2019 03:00:00 PM,"RUT, HOLES",41.984902883,-87.80677835,POINT (-87.80677835015 41.984902882687)
801ed09635314c28186e23a6fce34f5a8c9a5bd704ab5a98675f4ad2d51cf82517b8dd4cf4a163c54f4e42ca94a2ac5ad0e50329bdf89d70dbc34fd4540267b9,01/16/2017 05:00:00 PM,"RUT, HOLES",41.914533412,-87.633853324,POINT (-87.633853323602 41.914533412)
81d125c16419bb7668b22a84895a3bd6cf5031f6c6b9657eb0dd6995392807caa22fd25f4e3acc9353a1b7613927b60fb8adef18abb4c290f6c74b8b3ae1a8a1,03/05/2018 07:00:00 PM,"RUT, HOLES",41.885297005,-87.666802184,POINT (-87.666802183747 41.885297004814)
7e88e11e2038879a4d002b149d55ac56b350f28077a5fb0985b390e57684ef723647ad42bc8b580e2cbd18ec4118a9a85709d5d11deb2a3928e5b0b300dbb685,09/28/2018 07:00:00 AM,"RUT, HOLES",41.866971116,-87.666509744,POINT (-87.666509743796 41.86697111645)
81367380ab54472cabe3115dbfd8dc58c3db56154aee51595557b83b28fad3e64647389b8884c004deab16b285a7475060070445c104454c9fcab931bf528bcc,01/13/2020 02:50:00 AM,"RUT, HOLES",41.734917619,-87.648322379,POINT (-87.64832237928 41.73491761876)
800dc15fc614c9582cf0ec41bac51d15a280b236b0d6db6e1c12facb8cf7d4cd16890abc0de994c6d341b5849f7c2ea00320f6f3b2992ce76d6d2492989d71ae,06/30/2021 09:28:00 PM,"RUT, HOLES",41.84764203,-87.734240915,POINT (-87.734240915461 41.847642029904)
7ef25ac243c68633bfb36825150a1da3b23c5eb7040b3e1e9fda5a2225386e13c29b84f4e6b0173e67530a676dab0bb2629a5741c630b54d07274cf3d3025583,02/14/2019 06:05:00 AM,"RUT, HOLES",41.659272613,-87.560937736,POINT (-87.560937735923 41.659272613235)
7ecb595b0e71df6ef0fdfeaa26a5b1d94561704534df73cc42839ffee0a058947a2ee9da96bdbc09df12154a1a433d7b49cfd3f64443973fc321781eedeba730,06/20/2021 09:00:00 PM,"RUT, HOLES",41.742674085,-87.682824178,POINT (-87.682824177709 41.742674085376)
81d0a66e844de69d5e7a141922a5ebf2847e3ad12618ced6ba97b07dab38425a99c04e2b9de70929f400bed91d37008e6a90c2353156ae991443c52173c49ecb,07/21/2019 11:48:00 AM,"RUT, HOLES",41.79306488,-87.606041452,POINT (-87.606041451778 41.793064880473)
8015ce4a9ec6bd8d675f811690b733be2fd9feaa91176eda70cd0e0fa89de6355c8183bd16ea394eb80346d75f32c520e5b617127018a5c99e6e5baffc981344,08/14/2019 10:35:00 AM,"RUT, HOLES",41.968021461,-87.740255894,POINT (-87.740255893841 41.968021461045)
818efccd7eb95c079d01d339502f4b7d84f85262465e490bd4c2f704238f0c63f0a90ed4bbac677a03908e5cfa4ed4927577448cc3b2336bb3442a81e7714889,04/19/2019 11:00:00 AM,"RUT, HOLES",41.722257273,-87.585275565,POINT (-87.585275565077 41.722257273006)
805b3cefb79304c08e4052651d3d0790d31a3b914d280cfca89329988ae67d1a93616b0656195f0f81bd964f23ed155c3ea3ca5dcf53087d27a230fa2a63b9a7,11/05/2018 10:25:00 AM,"RUT, HOLES",41.924594566,-87.72671052,POINT (-87.726710520322 41.924594566385)
8041a19ccd456a5b2791528c1cc9251f41045a705b9c781ea062cf5baae1723a2302fdd82eecc9ab6ddbc436d8d50a5ba75cf35e25522ef0d3de46204b52120d,10/03/2019 10:00:00 AM,"RUT, HOLES",41.857282348,-87.712782767,POINT (-87.712782766584 41.857282347848)
7fa9b5447ac37a10f541e143ef1b67225fd9d0ed37ea3bce8cc49af53c534e89cb660f3cf77569978180ed53ff40c9b135aa8f7f0d1b094d7fcbcaec136082b7,12/03/2018 05:45:00 AM,"RUT, HOLES",41.982727869,-87.812390285,POINT (-87.81239028521 41.982727869283)
8283671e31babc60fd8f8a551d6c9272436e8216169c5e29d49303dcc6d72285af3939b734df95692089e84ab39eff24c5d42797b929edc6d4e3f373d5d77b3d,02/23/2018 06:30:00 PM,"RUT, HOLES",41.89118587,-87.765398533,POINT (-87.765398533209 41.891185870372)
83f3680ce1455c49d3139a53fb6085ccad7dc7ccd7f931caf28fa4cf2e9739ca173ac6ff4ff51dcddb5c84716ff1f03548158db55c0383f177ed3724badb626b,06/08/2019 06:00:00 PM,"RUT, HOLES",41.749601383,-87.702536257,POINT (-87.702536257496 41.749601383197)
82f127421eb8321872a1b7e8f0129bfd8e6965c913b7a8824da92ef35c392d42e89c064bbfba6c770d8a22cca991a6829dc73423837b1b3f86898db3db4beb54,02/23/2019 11:00:00 AM,"RUT, HOLES",41.723496182,-87.625222991,POINT (-87.625222991138 41.723496181638)
855427d549166c446c3e0ffd38739453eaff2723c4d86a562a3e7f9ba63e8a2d17a159f0609b677b0ba5f1ba1d260b967a6ba6326932b4c2fd65c5326bc7fb45,11/21/2017 02:56:00 PM,"RUT, HOLES",41.926571997,-87.687557844,POINT (-87.687557843941 41.926571997357)
843bf84691a592888d97b9ff82ae25c15548d4a85ced971615d9b73bf2ecf6aee884e37642d74e8ff0eb213572da152a1d957ed013b3ccc91ea4e48ccfbc9e41,04/22/2016 10:30:00 PM,"RUT, HOLES",41.785783731,-87.606184702,POINT (-87.606184701516 41.785783730894)
8461c2ad87a3fb1adb1fe2dc96894ac466f529d027eac59e3ae54c1fac862bcf934242a86ff2d394a953f4a896cd6442c2b1dc95d05d6cf16a48f301d21b2e39,04/19/2018 10:00:00 PM,"RUT, HOLES",41.760486155,-87.585629668,POINT (-87.585629668016 41.760486155138)
82bdfd6ea9864e09457dbdff8aad8079f3058abd998cdc7bcb9d445ccf8795e39bf39b27d8c2aa3eff0162366c74ccbfa1141a70e03e797d8cd2099977bd6002,05/27/2019 11:00:00 PM,"RUT, HOLES",41.78047399,-87.610658705,POINT (-87.610658704983 41.780473990262)
8562020060cdee340e53952f222452205d1abdd03b035e31cfab75ab5572909a5cf90720a31eabb7a5c8f7f8bb8688a3df97af7193a5fb9d870e6816c2faf43b,08/13/2019 02:00:00 PM,"RUT, HOLES",41.910017886,-87.724478403,POINT (-87.724478402842 41.910017885757)
84c1739b6d64892c120f5d7da49027dd3fda38f9daecb737cf11393b09b24691c6aa1eb5d1d0ce57345239050dc72e43f82846e4564dd388a1405cc0219a2df7,04/27/2016 03:15:00 PM,"RUT, HOLES",41.908009406,-87.643491086,POINT (-87.64349108603 41.908009405972)
859b40a2238ca4b33af67429677b8f10e1a051565e4383b1f10adc7c78f526e0428bab3478fb0b1f1ddc80e16bce1222fee62cf90589deebbd2fe9c60b0ced55,04/16/2016 02:15:00 PM,"RUT, HOLES",41.758540169,-87.613946733,POINT (-87.613946732504 41.758540169314)
854b80641cf9079bc9e72150459e5f4ba4648d00891de1d3d13bf85e088e4b7effdaa230717d8cbe000dd4126907feefab970e4aee02efd9660557aa5b360e00,12/29/2015 09:00:00 AM,"RUT, HOLES",41.74795873,-87.646243404,POINT (-87.646243404314 41.747958729837)
822dc138e5010ccdff6bbe8f3ec0721897eb1bed701340e9fb3a9c8e3c193dd1c685651bf2c3768e7f5e6ec9f6b041d745408d2629a7acd68075a914564e673f,07/02/2019 06:22:00 AM,"RUT, HOLES",41.976621628,-87.650790026,POINT (-87.650790026249 41.976621627865)
835cc7fb0976580bd92695200702b11a4e6237a1998ab1302d5b488c2ca65be38bf0372cd5b07ef2a1d3837eb4c6db3b4f74a9e7d42b99811e4a141b3c330004,06/27/2019 08:00:00 AM,"RUT, HOLES",41.999257184,-87.762963246,POINT (-87.762963245615 41.9992571836)
8343a8a70e6b75fd67827f280b632a718bffbb09c0c80b38e66ce049c53144d019cdf12f5a19dc1d5a2ff6eda857946492b151f97a24ae6c361acc7861d00ca3,02/15/2018 03:00:00 PM,"RUT, HOLES",41.896455063,-87.636347434,POINT (-87.636347433783 41.896455063442)
8578a66e97aea7e32cd84c9bb33f5085e6d42ea06ab2d321c6dd22c5fe99b1de1c89d49c691b5af332ae890dbe61d41ad2ab8e60e59bfbedde369cb468c05dde,10/12/2020 05:50:00 AM,"RUT, HOLES",41.870657729,-87.616854045,POINT (-87.616854045303 41.87065772929)
83beda47be18248e1d53bfcac71d5100e64503430381a6af3541590c51a3bf53cd9a91cf905a79f98b3ad0657f962b985c286564606100288c9c5a5e9115efa0,12/09/2018 07:30:00 PM,"RUT, HOLES",41.94669513,-87.711373009,POINT (-87.71137300933 41.946695130168)
853743f04197179e65ef4a326e042e8c871d5d2a6770e0d5eb51a60c5aa79bee426299234d220036e07176c1276fba8ef8456471c1dcff0010baac39520c6564,02/11/2019 03:05:00 PM,"RUT, HOLES",41.921167663,-87.785514636,POINT (-87.785514635945 41.921167662552)
857a87b32a0bfe39c01abf7796ebe8fcdbc49ff8fd98fc47cb9f6a44a9a8c0a7818c297241e5de9d1fbda664b062b21f4be2993576adf88aadc084fb6a737a76,09/01/2018 08:30:00 PM,"RUT, HOLES",41.780715236,-87.734886405,POINT (-87.734886404513 41.780715235879)
829bf24d6203382edd19d8b033428d1c42a9bf12a63ae7b14532867b331bf4e82b6753a73325bdcd21f7c98ccd89399b805efdfdf5823f857c8313fdc983b537,10/27/2021 12:30:00 PM,"RUT, HOLES",41.871781241,-87.764714291,POINT (-87.764714290938 41.87178124117)
84586f13ac350b45160680ac3df2a374a297121c32bf3250166834d1c7c6770ee3d2b52a86d9efa0421f7784225572c9ad543ed2cf7cffa8f3c7be9b3b4c9553,02/27/2019 09:55:00 AM,"RUT, HOLES",41.659213513,-87.617189093,POINT (-87.617189092757 41.659213513068)
8429c630d77d3cf6d712f7315f88e5724c1122dc6ce60814511d3e11e0267ae93c809b9c0248a97a0ac8a1e2f61204387cbc42eda30c3b33f6061e30e27e2d71,01/28/2020 07:30:00 PM,"RUT, HOLES",41.954107187,-87.692795128,POINT (-87.692795127862 41.954107186749)
840e82e8d63feddcbc2ec90d6d7ee7db1d24cb42acb709ffc9646a669474f53a3a5a8a5759b436c107a5672a2280649a1ce7eb6b05965dcd57629418d95a4257,03/17/2018 11:45:00 PM,"RUT, HOLES",41.884632076,-87.622247991,POINT (-87.622247991089 41.884632075767)
8261fc98ac91544302a8533ef3464eaab03cc117b0ab5d705ee7eff66d014f7aa26c16fc4ab643705dc0252401b24dc31fddbfff9c487a7111a24f0d8fc12d20,10/19/2020 06:30:00 AM,"RUT, HOLES",41.976621628,-87.650790026,POINT (-87.650790026249 41.976621627865)
83c2dbf5a6cbcfd0d6b7b41bc370b0df704755dc7afff85a8eccf312ad6310a27eb3ceb74f6c2cbd6fc118f74f98f8497068e663de7477691a75ddf02eebb521,02/28/2020 03:30:00 PM,"RUT, HOLES",41.651747721,-87.534882658,POINT (-87.534882657522 41.651747721116)
848bc2d4f0268613b699d6669c346c45b6a8aeb01f747cd521e324b6d17ddb668af134b0cc24e24a8cb3f60c693326229089bed007ab5a7ef6413a4837cbed3b,10/07/2017 07:30:00 PM,"RUT, HOLES",41.954095855,-87.69601111,POINT (-87.696011110347 41.954095855382)
83e3e039d8ef04707ecc2ae95484e8644a17fa2012eb57953e1636de86f3c838aedbd8269b21269a42bac57f053fbda0c7f4a2fe8f256cdda603fa646254f2de,05/14/2016 05:30:00 PM,"RUT, HOLES",41.909552515,-87.742851877,POINT (-87.74285187716 41.909552514995)
8595ddb4e7418ca2802906f2ed848b8074dff59a6bbbe5eab1619776fa7095494d4ca7fb2a5adde4c70ce194b6e35df82550d34eea2e0c3f73b89d8633e0f27e,11/23/2015 10:00:00 PM,"RUT, HOLES",41.989578965,-87.670008297,POINT (-87.670008297441 41.989578965269)
82ef70eda82049a98953a013b889ead5b1ce37d95faed2609541ee340e07477df8d6c1a5f4777a22c71f310378843a005d9f4d6f62565862e07f3c137d324f71,12/28/2015 02:50:00 AM,"RUT, HOLES",41.721970465,-87.60334804,POINT (-87.603348040077 41.721970465227)
852ab4f03e498259f792e3bdf13035b4547a98395f9fbc0ab91a2df895e65bc1e8b6ecab5756e64bebf30412ffaf953851a2d206b7764bfc8ccf99e9bcf82da2,06/11/2017 03:30:00 AM,"RUT, HOLES",41.807341839,-87.694325192,POINT (-87.694325192201 41.807341839414)
